;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men
22395;2017;Telšių r. sav.;41925.0;25–29;772;0.386;16183.050000000001;25741.949999999997
22396;2017;Telšių r. sav.;41925.0;30–34;800;0.4;16770.0;25155.0
22397;2017;Telšių r. sav.;41925.0;35–39;1142;0.571;23939.175;17985.825
22398;2017;Telšių r. sav.;41925.0;40–44;1103;0.5515;23121.6375;18803.3625
22399;2017;Telšių r. sav.;41925.0;45–49;1063;0.5315;22283.137499999997;19641.862500000003
22400;2017;Telšių r. sav.;41925.0;50–54;1088;0.544;22807.2;19117.8
22401;2017;Telšių r. sav.;41925.0;55–59;1136;0.568;23813.399999999998;18111.600000000002
22402;2017;Telšių r. sav.;41925.0;60–64;1348;0.674;28257.45;13667.55
22403;2017;Telšių r. sav.;41925.0;65–69;1423;0.7115;29829.6375;12095.3625
22404;2017;Telšių r. sav.;41925.0;70–74;1706;0.853;35762.025;6162.9749999999985
22405;2017;Telšių r. sav.;41925.0;75 ir vyresni;2294;1.147;48087.975;-6162.9749999999985
22406;2018;Telšių r. sav.;40682.0;Iš viso pagal amžių;1156;0.578;23514.196;17167.804
22407;2018;Telšių r. sav.;40682.0;0–4;975;0.4875;19832.475;20849.525
22408;2018;Telšių r. sav.;40682.0;5–9;1050;0.525;21358.05;19323.95
22409;2018;Telšių r. sav.;40682.0;10–14;908;0.454;18469.628;22212.372
22410;2018;Telšių r. sav.;40682.0;15–19;917;0.4585;18652.697;22029.303
22411;2018;Telšių r. sav.;40682.0;20–24;941;0.4705;19140.880999999998;21541.119000000002
22412;2018;Telšių r. sav.;40682.0;25–29;802;0.401;16313.482000000002;24368.517999999996
22413;2018;Telšių r. sav.;40682.0;30–34;782;0.391;15906.662;24775.338
22414;2018;Telšių r. sav.;40682.0;35–39;1094;0.547;22253.054;18428.946
22415;2018;Telšių r. sav.;40682.0;40–44;1087;0.5435;22110.666999999998;18571.333000000002
22416;2018;Telšių r. sav.;40682.0;45–49;1075;0.5375;21866.575;18815.425
22417;2018;Telšių r. sav.;40682.0;50–54;1112;0.556;22619.192000000003;18062.807999999997
22418;2018;Telšių r. sav.;40682.0;55–59;1130;0.565;22985.329999999998;17696.670000000002
22419;2018;Telšių r. sav.;40682.0;60–64;1293;0.6465;26300.912999999997;14381.087000000003
22420;2018;Telšių r. sav.;40682.0;65–69;1477;0.7385;30043.657000000003;10638.342999999997
22421;2018;Telšių r. sav.;40682.0;70–74;1682;0.841;34213.562;6468.438000000002
22422;2018;Telšių r. sav.;40682.0;75 ir vyresni;2312;1.156;47028.392;-6346.392
22423;2019;Telšių r. sav.;39888.0;Iš viso pagal amžių;1149;0.5745;22915.656;16972.344
22424;2019;Telšių r. sav.;39888.0;0–4;927;0.4635;18488.088;21399.912
22425;2019;Telšių r. sav.;39888.0;5–9;1057;0.5285;21080.807999999997;18807.192000000003
22426;2019;Telšių r. sav.;39888.0;10–14;908;0.454;18109.152000000002;21778.847999999998
22427;2019;Telšių r. sav.;39888.0;15–19;913;0.4565;18208.872;21679.128
22428;2019;Telšių r. sav.;39888.0;20–24;927;0.4635;18488.088;21399.912
22429;2019;Telšių r. sav.;39888.0;25–29;815;0.4075;16254.359999999999;23633.64
22430;2019;Telšių r. sav.;39888.0;30–34;772;0.386;15396.768;24491.232
22431;2019;Telšių r. sav.;39888.0;35–39;1024;0.512;20422.656;19465.344
22432;2019;Telšių r. sav.;39888.0;40–44;1079;0.5395;21519.576;18368.424
22433;2019;Telšių r. sav.;39888.0;45–49;1097;0.5485;21878.568;18009.432
22434;2019;Telšių r. sav.;39888.0;50–54;1078;0.539;21499.632;18388.368
22435;2019;Telšių r. sav.;39888.0;55–59;1148;0.574;22895.712;16992.288
22436;2019;Telšių r. sav.;39888.0;60–64;1231;0.6155;24551.064000000002;15336.935999999998
22437;2019;Telšių r. sav.;39888.0;65–69;1519;0.7595;30294.935999999998;9593.064000000002
22438;2019;Telšių r. sav.;39888.0;70–74;1669;0.8345;33286.536;6601.464
22439;2019;Telšių r. sav.;39888.0;75 ir vyresni;2309;1.1545;46050.696;-6162.696000000004
22525;2001;Anykščių r. sav.;35150.0;Iš viso pagal amžių;1131;0.5655;19877.325;15272.675
22526;2001;Anykščių r. sav.;35150.0;0–4;1012;0.506;17785.9;17364.1
22527;2001;Anykščių r. sav.;35150.0;5–9;893;0.4465;15694.475;19455.525
22528;2001;Anykščių r. sav.;35150.0;10–14;891;0.4455;15659.325;19490.675
22529;2001;Anykščių r. sav.;35150.0;15–19;896;0.448;15747.2;19402.8
22530;2001;Anykščių r. sav.;35150.0;20–24;799;0.3995;14042.425000000001;21107.574999999997
22531;2001;Anykščių r. sav.;35150.0;25–29;875;0.4375;15378.125;19771.875
22532;2001;Anykščių r. sav.;35150.0;30–34;1044;0.522;18348.3;16801.7
22533;2001;Anykščių r. sav.;35150.0;35–39;907;0.4535;15940.525;19209.475
22534;2001;Anykščių r. sav.;35150.0;40–44;979;0.4895;17205.925;17944.075
22535;2001;Anykščių r. sav.;35150.0;45–49;936;0.468;16450.2;18699.8
22536;2001;Anykščių r. sav.;35150.0;50–54;1000;0.5;17575.0;17575.0
22537;2001;Anykščių r. sav.;35150.0;55–59;1218;0.609;21406.35;13743.650000000001
22538;2001;Anykščių r. sav.;35150.0;60–64;1462;0.731;25694.649999999998;9455.350000000002
22539;2001;Anykščių r. sav.;35150.0;65–69;1543;0.7715;27118.225;8031.7750000000015
22540;2001;Anykščių r. sav.;35150.0;70–74;1910;0.955;33568.25;1581.75
22541;2001;Anykščių r. sav.;35150.0;75 ir vyresni;2351;1.1755;41318.825;-6168.824999999997
22542;2002;Anykščių r. sav.;34752.0;Iš viso pagal amžių;1132;0.566;19669.631999999998;15082.368000000002
22543;2002;Anykščių r. sav.;34752.0;0–4;1019;0.5095;17706.143999999997;17045.856000000003
22544;2002;Anykščių r. sav.;34752.0;5–9;922;0.461;16020.672;18731.328
22545;2002;Anykščių r. sav.;34752.0;10–14;877;0.4385;15238.752;19513.248
22546;2002;Anykščių r. sav.;34752.0;15–19;930;0.465;16159.68;18592.32
22547;2002;Anykščių r. sav.;34752.0;20–24;763;0.3815;13257.888;21494.112
22548;2002;Anykščių r. sav.;34752.0;25–29;869;0.4345;15099.744;19652.256
22549;2002;Anykščių r. sav.;34752.0;30–34;1018;0.509;17688.768;17063.232
22550;2002;Anykščių r. sav.;34752.0;35–39;912;0.456;15846.912;18905.088
22551;2002;Anykščių r. sav.;34752.0;40–44;985;0.4925;17115.36;17636.64
22552;2002;Anykščių r. sav.;34752.0;45–49;973;0.4865;16906.847999999998;17845.152000000002
22553;2002;Anykščių r. sav.;34752.0;50–54;964;0.482;16750.464;18001.536
22554;2002;Anykščių r. sav.;34752.0;55–59;1220;0.61;21198.72;13553.279999999999
22555;2002;Anykščių r. sav.;34752.0;60–64;1417;0.7085;24621.792;10130.207999999999
22556;2002;Anykščių r. sav.;34752.0;65–69;1545;0.7725;26845.92;7906.080000000002
22557;2002;Anykščių r. sav.;34752.0;70–74;1842;0.921;32006.592;2745.4079999999994
22558;2002;Anykščių r. sav.;34752.0;75 ir vyresni;2353;1.1765;40885.728;-6133.728000000003
22559;2003;Anykščių r. sav.;34297.0;Iš viso pagal amžių;1134;0.567;19446.398999999998;14850.601000000002
22560;2003;Anykščių r. sav.;34297.0;0–4;990;0.495;16977.015;17319.985
22561;2003;Anykščių r. sav.;34297.0;5–9;966;0.483;16565.451;17731.549
22562;2003;Anykščių r. sav.;34297.0;10–14;876;0.438;15022.086;19274.914
22563;2003;Anykščių r. sav.;34297.0;15–19;930;0.465;15948.105000000001;18348.894999999997
22564;2003;Anykščių r. sav.;34297.0;20–24;801;0.4005;13735.9485;20561.0515
22565;2003;Anykščių r. sav.;34297.0;25–29;885;0.4425;15176.4225;19120.5775
22566;2003;Anykščių r. sav.;34297.0;30–34;960;0.48;16462.559999999998;17834.440000000002
22567;2003;Anykščių r. sav.;34297.0;35–39;943;0.4715;16171.0355;18125.964500000002
22568;2003;Anykščių r. sav.;34297.0;40–44;950;0.475;16291.074999999999;18005.925000000003
22569;2003;Anykščių r. sav.;34297.0;45–49;996;0.498;17079.906;17217.094
22570;2003;Anykščių r. sav.;34297.0;50–54;961;0.4805;16479.7085;17817.2915
22571;2003;Anykščių r. sav.;34297.0;55–59;1186;0.593;20338.121;13958.879
22572;2003;Anykščių r. sav.;34297.0;60–64;1387;0.6935;23784.9695;10512.0305
22573;2003;Anykščių r. sav.;34297.0;65–69;1548;0.774;26545.878;7751.121999999999
22574;2003;Anykščių r. sav.;34297.0;70–74;1880;0.94;32239.179999999997;2057.8200000000033
22575;2003;Anykščių r. sav.;34297.0;75 ir vyresni;2332;1.166;39990.301999999996;-5693.301999999996
22576;2004;Anykščių r. sav.;33783.0;Iš viso pagal amžių;1135;0.5675;19171.8525;14611.1475
22577;2004;Anykščių r. sav.;33783.0;0–4;985;0.4925;16638.1275;17144.8725
22578;2004;Anykščių r. sav.;33783.0;5–9;991;0.4955;16739.4765;17043.5235
22579;2004;Anykščių r. sav.;33783.0;10–14;861;0.4305;14543.5815;19239.4185
22580;2004;Anykščių r. sav.;33783.0;15–19;928;0.464;15675.312;18107.688000000002
22581;2004;Anykščių r. sav.;33783.0;20–24;813;0.4065;13732.789499999999;20050.2105
22582;2004;Anykščių r. sav.;33783.0;25–29;859;0.4295;14509.798499999999;19273.201500000003
22583;2004;Anykščių r. sav.;33783.0;30–34;943;0.4715;15928.6845;17854.3155
22584;2004;Anykščių r. sav.;33783.0;35–39;994;0.497;16790.151;16992.849
22585;2004;Anykščių r. sav.;33783.0;40–44;963;0.4815;16266.5145;17516.485500000003
22586;2004;Anykščių r. sav.;33783.0;45–49;951;0.4755;16063.816499999999;17719.1835
22587;2004;Anykščių r. sav.;33783.0;50–54;969;0.4845;16367.8635;17415.1365
22588;2004;Anykščių r. sav.;33783.0;55–59;1092;0.546;18445.518;15337.482
22589;2004;Anykščių r. sav.;33783.0;60–64;1390;0.695;23479.184999999998;10303.815000000002
22590;2004;Anykščių r. sav.;33783.0;65–69;1536;0.768;25945.344;7837.655999999999
22591;2004;Anykščių r. sav.;33783.0;70–74;1872;0.936;31620.888000000003;2162.1119999999974
22592;2004;Anykščių r. sav.;33783.0;75 ir vyresni;2366;1.183;39965.289000000004;-6182.289000000004
22593;2005;Anykščių r. sav.;33119.0;Iš viso pagal amžių;1138;0.569;18844.711;14274.289
22594;2005;Anykščių r. sav.;33119.0;0–4;965;0.4825;15979.9175;17139.0825
22595;2005;Anykščių r. sav.;33119.0;5–9;1007;0.5035;16675.4165;16443.5835
22596;2005;Anykščių r. sav.;33119.0;10–14;871;0.4355;14423.3245;18695.675499999998
22597;2005;Anykščių r. sav.;33119.0;15–19;895;0.4475;14820.7525;18298.247499999998
22598;2005;Anykščių r. sav.;33119.0;20–24;842;0.421;13943.099;19175.900999999998
22599;2005;Anykščių r. sav.;33119.0;25–29;843;0.4215;13959.6585;19159.341500000002
22600;2005;Anykščių r. sav.;33119.0;30–34;903;0.4515;14953.228500000001;18165.7715
22601;2005;Anykščių r. sav.;33119.0;35–39;1046;0.523;17321.237;15797.762999999999
22602;2005;Anykščių r. sav.;33119.0;40–44;927;0.4635;15350.656500000001;17768.3435
22603;2005;Anykščių r. sav.;33119.0;45–49;1000;0.5;16559.5;16559.5
22604;2005;Anykščių r. sav.;33119.0;50–54;916;0.458;15168.502;17950.498
22605;2005;Anykščių r. sav.;33119.0;55–59;1114;0.557;18447.283000000003;14671.716999999997
22606;2005;Anykščių r. sav.;33119.0;60–64;1359;0.6795;22504.3605;10614.639500000001
22607;2005;Anykščių r. sav.;33119.0;65–69;1562;0.781;25865.939000000002;7253.060999999998
22608;2005;Anykščių r. sav.;33119.0;70–74;1836;0.918;30403.242000000002;2715.757999999998
22609;2005;Anykščių r. sav.;33119.0;75 ir vyresni;2474;1.237;40968.203;-7849.203000000001
22610;2006;Anykščių r. sav.;32275.0;Iš viso pagal amžių;1145;0.5725;18477.4375;13797.5625
22611;2006;Anykščių r. sav.;32275.0;0–4;989;0.4945;15959.9875;16315.0125
22612;2006;Anykščių r. sav.;32275.0;5–9;1011;0.5055;16315.012499999999;15959.987500000001
22613;2006;Anykščių r. sav.;32275.0;10–14;889;0.4445;14346.237500000001;17928.762499999997
22614;2006;Anykščių r. sav.;32275.0;15–19;904;0.452;14588.300000000001;17686.699999999997
22615;2006;Anykščių r. sav.;32275.0;20–24;865;0.4325;13958.9375;18316.0625
22616;2006;Anykščių r. sav.;32275.0;25–29;801;0.4005;12926.1375;19348.8625
22617;2006;Anykščių r. sav.;32275.0;30–34;880;0.44;14201.0;18074.0
22618;2006;Anykščių r. sav.;32275.0;35–39;1066;0.533;17202.575;15072.425
22619;2006;Anykščių r. sav.;32275.0;40–44;942;0.471;15201.525;17073.475
22620;2006;Anykščių r. sav.;32275.0;45–49;977;0.4885;15766.3375;16508.6625
22621;2006;Anykščių r. sav.;32275.0;50–54;957;0.4785;15443.5875;16831.4125
22622;2006;Anykščių r. sav.;32275.0;55–59;1072;0.536;17299.4;14975.599999999999
22623;2006;Anykščių r. sav.;32275.0;60–64;1317;0.6585;21253.087499999998;11021.912500000002
22624;2006;Anykščių r. sav.;32275.0;65–69;1624;0.812;26207.300000000003;6067.699999999997
22625;2006;Anykščių r. sav.;32275.0;70–74;1710;0.855;27595.125;4679.875
22626;2006;Anykščių r. sav.;32275.0;75 ir vyresni;2516;1.258;40601.95;-8326.949999999997
22627;2007;Anykščių r. sav.;31583.0;Iš viso pagal amžių;1150;0.575;18160.225;13422.775000000001
22628;2007;Anykščių r. sav.;31583.0;0–4;1027;0.5135;16217.870499999999;15365.129500000001
22629;2007;Anykščių r. sav.;31583.0;5–9;1003;0.5015;15838.874499999998;15744.125500000002
22630;2007;Anykščių r. sav.;31583.0;10–14;919;0.4595;14512.388500000001;17070.6115
22631;2007;Anykščių r. sav.;31583.0;15–19;883;0.4415;13943.8945;17639.105499999998
22632;2007;Anykščių r. sav.;31583.0;20–24;918;0.459;14496.597;17086.403
22633;2007;Anykščių r. sav.;31583.0;25–29;731;0.3655;11543.5865;20039.413500000002
22634;2007;Anykščių r. sav.;31583.0;30–34;863;0.4315;13628.0645;17954.9355
22635;2007;Anykščių r. sav.;31583.0;35–39;1045;0.5225;16502.1175;15080.8825
22636;2007;Anykščių r. sav.;31583.0;40–44;947;0.4735;14954.5505;16628.449500000002
22637;2007;Anykščių r. sav.;31583.0;45–49;990;0.495;15633.585;15949.415
22638;2007;Anykščių r. sav.;31583.0;50–54;1012;0.506;15980.998;15602.002
22639;2007;Anykščių r. sav.;31583.0;55–59;1040;0.52;16423.16;15159.84
22640;2007;Anykščių r. sav.;31583.0;60–64;1344;0.672;21223.776;10359.223999999998
22641;2007;Anykščių r. sav.;31583.0;65–69;1562;0.781;24666.323;6916.677
22642;2007;Anykščių r. sav.;31583.0;70–74;1734;0.867;27382.461;4200.539000000001
22643;2007;Anykščių r. sav.;31583.0;75 ir vyresni;2516;1.258;39731.414;-8148.413999999997
22644;2008;Anykščių r. sav.;30929.0;Iš viso pagal amžių;1159;0.5795;17923.3555;13005.644499999999
22645;2008;Anykščių r. sav.;30929.0;0–4;960;0.48;14845.92;16083.08
22646;2008;Anykščių r. sav.;30929.0;5–9;993;0.4965;15356.2485;15572.7515
22647;2008;Anykščių r. sav.;30929.0;10–14;971;0.4855;15016.029499999999;15912.970500000001
22648;2008;Anykščių r. sav.;30929.0;15–19;880;0.44;13608.76;17320.239999999998
22649;2008;Anykščių r. sav.;30929.0;20–24;930;0.465;14381.985;16547.015
22650;2008;Anykščių r. sav.;30929.0;25–29;768;0.384;11876.736;19052.264
22651;2008;Anykščių r. sav.;30929.0;30–34;862;0.431;13330.399;17598.601000000002
22652;2008;Anykščių r. sav.;30929.0;35–39;998;0.499;15433.571;15495.429
22653;2008;Anykščių r. sav.;30929.0;40–44;979;0.4895;15139.745499999999;15789.254500000001
22654;2008;Anykščių r. sav.;30929.0;45–49;970;0.485;15000.564999999999;15928.435000000001
22655;2008;Anykščių r. sav.;30929.0;50–54;1030;0.515;15928.435000000001;15000.564999999999
22656;2008;Anykščių r. sav.;30929.0;55–59;1035;0.5175;16005.757499999998;14923.242500000002
22657;2008;Anykščių r. sav.;30929.0;60–64;1337;0.6685;20676.0365;10252.963500000002
22658;2008;Anykščių r. sav.;30929.0;65–69;1589;0.7945;24573.0905;6355.909500000002
22659;2008;Anykščių r. sav.;30929.0;70–74;1746;0.873;27001.017;3927.983
22660;2008;Anykščių r. sav.;30929.0;75 ir vyresni;2596;1.298;40145.842000000004;-9216.842000000004
22661;2009;Anykščių r. sav.;30285.0;Iš viso pagal amžių;1161;0.5805;17580.4425;12704.557499999999
22662;2009;Anykščių r. sav.;30285.0;0–4;965;0.4825;14612.512499999999;15672.487500000001
22663;2009;Anykščių r. sav.;30285.0;5–9;992;0.496;15021.36;15263.64
22664;2009;Anykščių r. sav.;30285.0;10–14;1001;0.5005;15157.642499999998;15127.357500000002
22665;2009;Anykščių r. sav.;30285.0;15–19;875;0.4375;13249.6875;17035.3125
22666;2009;Anykščių r. sav.;30285.0;20–24;940;0.47;14233.949999999999;16051.050000000001
22667;2009;Anykščių r. sav.;30285.0;25–29;751;0.3755;11372.0175;18912.9825
22668;2009;Anykščių r. sav.;30285.0;30–34;835;0.4175;12643.9875;17641.0125
22669;2009;Anykščių r. sav.;30285.0;35–39;980;0.49;14839.65;15445.35
22670;2009;Anykščių r. sav.;30285.0;40–44;1041;0.5205;15763.342499999999;14521.657500000001
22671;2009;Anykščių r. sav.;30285.0;45–49;991;0.4955;15006.2175;15278.7825
22672;2009;Anykščių r. sav.;30285.0;50–54;996;0.498;15081.93;15203.07
22673;2009;Anykščių r. sav.;30285.0;55–59;1046;0.523;15839.055;14445.945
22674;2009;Anykščių r. sav.;30285.0;60–64;1235;0.6175;18700.987500000003;11584.012499999997
22675;2009;Anykščių r. sav.;30285.0;65–69;1623;0.8115;24576.2775;5708.7225
22676;2009;Anykščių r. sav.;30285.0;70–74;1713;0.8565;25939.1025;4345.897499999999
22677;2009;Anykščių r. sav.;30285.0;75 ir vyresni;2587;1.2935;39173.64750000001;-8888.647500000006
22678;2010;Anykščių r. sav.;29632.0;Iš viso pagal amžių;1163;0.5815;17231.008;12400.991999999998
22679;2010;Anykščių r. sav.;29632.0;0–4;985;0.4925;14593.76;15038.24
22680;2010;Anykščių r. sav.;29632.0;5–9;966;0.483;14312.256;15319.744
22681;2010;Anykščių r. sav.;29632.0;10–14;1020;0.51;15112.32;14519.68
22682;2010;Anykščių r. sav.;29632.0;15–19;885;0.4425;13112.16;16519.84
22683;2010;Anykščių r. sav.;29632.0;20–24;909;0.4545;13467.744;16164.256
22684;2010;Anykščių r. sav.;29632.0;25–29;764;0.382;11319.424;18312.576
22685;2010;Anykščių r. sav.;29632.0;30–34;819;0.4095;12134.304;17497.696
22686;2010;Anykščių r. sav.;29632.0;35–39;951;0.4755;14090.016;15541.984
22687;2010;Anykščių r. sav.;29632.0;40–44;1095;0.5475;16223.52;13408.48
22688;2010;Anykščių r. sav.;29632.0;45–49;964;0.482;14282.624;15349.376
22689;2010;Anykščių r. sav.;29632.0;50–54;1048;0.524;15527.168000000001;14104.831999999999
22690;2010;Anykščių r. sav.;29632.0;55–59;1008;0.504;14934.528;14697.472
22691;2010;Anykščių r. sav.;29632.0;60–64;1257;0.6285;18623.712;11008.288
22692;2010;Anykščių r. sav.;29632.0;65–69;1585;0.7925;23483.36;6148.639999999999
22693;2010;Anykščių r. sav.;29632.0;70–74;1753;0.8765;25972.447999999997;3659.5520000000033
22694;2010;Anykščių r. sav.;29632.0;75 ir vyresni;2564;1.282;37988.224;-8356.224000000002
22695;2011;Anykščių r. sav.;28782.0;Iš viso pagal amžių;1163;0.5815;16736.733;12045.267
22696;2011;Anykščių r. sav.;28782.0;0–4;1002;0.501;14419.782;14362.218
22697;2011;Anykščių r. sav.;28782.0;5–9;970;0.485;13959.27;14822.73
22698;2011;Anykščių r. sav.;28782.0;10–14;1048;0.524;15081.768;13700.232
22699;2011;Anykščių r. sav.;28782.0;15–19;872;0.436;12548.952;16233.048
22700;2011;Anykščių r. sav.;28782.0;20–24;787;0.3935;11325.717;17456.283
22701;2011;Anykščių r. sav.;28782.0;25–29;836;0.418;12030.876;16751.124
22702;2011;Anykščių r. sav.;28782.0;30–34;931;0.4655;13398.021;15383.979
22703;2011;Anykščių r. sav.;28782.0;35–39;940;0.47;13527.539999999999;15254.460000000001
22704;2011;Anykščių r. sav.;28782.0;40–44;1092;0.546;15714.972000000002;13067.027999999998
22705;2011;Anykščių r. sav.;28782.0;45–49;947;0.4735;13628.277;15153.723
22706;2011;Anykščių r. sav.;28782.0;50–54;1018;0.509;14650.038;14131.962
22707;2011;Anykščių r. sav.;28782.0;55–59;1052;0.526;15139.332;13642.668
22708;2011;Anykščių r. sav.;28782.0;60–64;1183;0.5915;17024.553;11757.447
22709;2011;Anykščių r. sav.;28782.0;65–69;1555;0.7775;22378.004999999997;6403.995000000003
22710;2011;Anykščių r. sav.;28782.0;70–74;1852;0.926;26652.132;2129.8679999999986
22711;2011;Anykščių r. sav.;28782.0;75 ir vyresni;2511;1.2555;36135.801;-7353.8009999999995
22712;2012;Anykščių r. sav.;28116.0;Iš viso pagal amžių;1161;0.5805;16321.338;11794.662
22713;2012;Anykščių r. sav.;28116.0;0–4;979;0.4895;13762.782;14353.218
22714;2012;Anykščių r. sav.;28116.0;5–9;1025;0.5125;14409.449999999999;13706.550000000001
22715;2012;Anykščių r. sav.;28116.0;10–14;1017;0.5085;14296.985999999999;13819.014000000001
22716;2012;Anykščių r. sav.;28116.0;15–19;906;0.453;12736.548;15379.452
22717;2012;Anykščių r. sav.;28116.0;20–24;762;0.381;10712.196;17403.804
22718;2012;Anykščių r. sav.;28116.0;25–29;809;0.4045;11372.922;16743.078
22719;2012;Anykščių r. sav.;28116.0;30–34;939;0.4695;13200.462;14915.538
22720;2012;Anykščių r. sav.;28116.0;35–39;890;0.445;12511.62;15604.38
22721;2012;Anykščių r. sav.;28116.0;40–44;1092;0.546;15351.336000000001;12764.663999999999
22722;2012;Anykščių r. sav.;28116.0;45–49;940;0.47;13214.519999999999;14901.480000000001
22723;2012;Anykščių r. sav.;28116.0;50–54;1030;0.515;14479.74;13636.26
22724;2012;Anykščių r. sav.;28116.0;55–59;1114;0.557;15660.612000000001;12455.387999999999
22725;2012;Anykščių r. sav.;28116.0;60–64;1107;0.5535;15562.206;12553.794
22726;2012;Anykščių r. sav.;28116.0;65–69;1547;0.7735;21747.726;6368.274000000001
22727;2012;Anykščių r. sav.;28116.0;70–74;1816;0.908;25529.328;2586.6719999999987
22728;2012;Anykščių r. sav.;28116.0;75 ir vyresni;2537;1.2685;35665.146;-7549.146000000001
22729;2013;Anykščių r. sav.;27479.0;Iš viso pagal amžių;1152;0.576;15827.903999999999;11651.096000000001
22730;2013;Anykščių r. sav.;27479.0;0–4;926;0.463;12722.777;14756.223
22731;2013;Anykščių r. sav.;27479.0;5–9;1002;0.501;13766.979;13712.021
22732;2013;Anykščių r. sav.;27479.0;10–14;999;0.4995;13725.7605;13753.2395
22733;2013;Anykščių r. sav.;27479.0;15–19;970;0.485;13327.315;14151.685
22734;2013;Anykščių r. sav.;27479.0;20–24;770;0.385;10579.415;16899.585
22735;2013;Anykščių r. sav.;27479.0;25–29;737;0.3685;10126.0115;17352.9885
22736;2013;Anykščių r. sav.;27479.0;30–34;896;0.448;12310.592;15168.408
22737;2013;Anykščių r. sav.;27479.0;35–39;950;0.475;13052.525;14426.475
22738;2013;Anykščių r. sav.;27479.0;40–44;993;0.4965;13643.3235;13835.6765
22739;2013;Anykščių r. sav.;27479.0;45–49;994;0.497;13657.063;13821.937
22740;2013;Anykščių r. sav.;27479.0;50–54;975;0.4875;13396.012499999999;14082.987500000001
22741;2013;Anykščių r. sav.;27479.0;55–59;1120;0.56;15388.240000000002;12090.759999999998
22742;2013;Anykščių r. sav.;27479.0;60–64;1118;0.559;15360.761000000002;12118.238999999998
22743;2013;Anykščių r. sav.;27479.0;65–69;1527;0.7635;20980.2165;6498.783500000001
22744;2013;Anykščių r. sav.;27479.0;70–74;1854;0.927;25473.033000000003;2005.966999999997
22745;2013;Anykščių r. sav.;27479.0;75 ir vyresni;2448;1.224;33634.296;-6155.296000000002
22746;2014;Anykščių r. sav.;26890.0;Iš viso pagal amžių;1145;0.5725;15394.525;11495.475
22747;2014;Anykščių r. sav.;26890.0;0–4;873;0.4365;11737.485;15152.515
22748;2014;Anykščių r. sav.;26890.0;5–9;1044;0.522;14036.58;12853.42
22749;2014;Anykščių r. sav.;26890.0;10–14;960;0.48;12907.199999999999;13982.800000000001
22750;2014;Anykščių r. sav.;26890.0;15–19;1033;0.5165;13888.685;13001.315
22751;2014;Anykščių r. sav.;26890.0;20–24;767;0.3835;10312.315;16577.684999999998
22752;2014;Anykščių r. sav.;26890.0;25–29;712;0.356;9572.84;17317.16
22753;2014;Anykščių r. sav.;26890.0;30–34;850;0.425;11428.25;15461.75
22754;2014;Anykščių r. sav.;26890.0;35–39;946;0.473;12718.97;14171.03
22755;2014;Anykščių r. sav.;26890.0;40–44;997;0.4985;13404.665;13485.335
22756;2014;Anykščių r. sav.;26890.0;45–49;1022;0.511;13740.79;13149.21
22757;2014;Anykščių r. sav.;26890.0;50–54;984;0.492;13229.88;13660.12
22758;2014;Anykščių r. sav.;26890.0;55–59;1044;0.522;14036.58;12853.42
22759;2014;Anykščių r. sav.;26890.0;60–64;1152;0.576;15488.64;11401.36
22760;2014;Anykščių r. sav.;26890.0;65–69;1381;0.6905;18567.545;8322.455000000002
22761;2014;Anykščių r. sav.;26890.0;70–74;1851;0.9255;24886.695;2003.3050000000003
22762;2014;Anykščių r. sav.;26890.0;75 ir vyresni;2444;1.222;32859.58;-5969.580000000002
22763;2015;Anykščių r. sav.;26393.0;Iš viso pagal amžių;1136;0.568;14991.223999999998;11401.776000000002
22764;2015;Anykščių r. sav.;26393.0;0–4;879;0.4395;11599.7235;14793.2765
22765;2015;Anykščių r. sav.;26393.0;5–9;1050;0.525;13856.325;12536.675
22766;2015;Anykščių r. sav.;26393.0;10–14;933;0.4665;12312.3345;14080.6655
22767;2015;Anykščių r. sav.;26393.0;15–19;1027;0.5135;13552.805499999999;12840.194500000001
22768;2015;Anykščių r. sav.;26393.0;20–24;792;0.396;10451.628;15941.372
22769;2015;Anykščių r. sav.;26393.0;25–29;675;0.3375;8907.6375;17485.3625
22770;2015;Anykščių r. sav.;26393.0;30–34;767;0.3835;10121.7155;16271.2845
22771;2015;Anykščių r. sav.;26393.0;35–39;962;0.481;12695.033;13697.967
22772;2015;Anykščių r. sav.;26393.0;40–44;971;0.4855;12813.8015;13579.1985
22773;2015;Anykščių r. sav.;26393.0;45–49;1066;0.533;14067.469000000001;12325.530999999999
22774;2015;Anykščių r. sav.;26393.0;50–54;950;0.475;12536.675;13856.325
22775;2015;Anykščių r. sav.;26393.0;55–59;1059;0.5295;13975.093499999999;12417.906500000001
22776;2015;Anykščių r. sav.;26393.0;60–64;1141;0.5705;15057.2065;11335.7935
22777;2015;Anykščių r. sav.;26393.0;65–69;1386;0.693;18290.349;8102.651000000002
22778;2015;Anykščių r. sav.;26393.0;70–74;1770;0.885;23357.805;3035.1949999999997
22779;2015;Anykščių r. sav.;26393.0;75 ir vyresni;2457;1.2285;32423.800499999998;-6030.800499999998
22780;2016;Anykščių r. sav.;25755.0;Iš viso pagal amžių;1133;0.5665;14590.2075;11164.7925
22781;2016;Anykščių r. sav.;25755.0;0–4;822;0.411;10585.305;15169.695
