Laikotarpis;Rodiklis;Administracinė teritorija;Gyvenamoji vietovė;Matavimo vienetai;Reikšmė
2017;Naudingasis plotas, tenkantis vienam gyventojui;Akmenės r. sav.;Miestas;m²;37.1
2018;Naudingasis plotas, tenkantis vienam gyventojui;Akmenės r. sav.;Miestas;m²;37.8
1995;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;20.5
1996;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;21.6
1997;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;22.2
1998;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;23.3
1999;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;23.5
2000;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;25.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;25.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;25.7
2003;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;25.6
2004;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;26.0
2005;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;26.5
2006;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;26.9
2007;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;27.2
2008;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;27.5
2009;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;28.3
2010;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;29.6
2011;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;30.7
2012;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;31.5
2013;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;32.2
2014;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;33.0
2015;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;33.6
2016;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;34.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;36.1
2018;Naudingasis plotas, tenkantis vienam gyventojui;Joniškio r. sav.;Miestas;m²;36.8
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;20.0
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;21.1
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;21.1
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;22.3
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;22.4
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;24.5
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;24.6
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;24.8
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;24.7
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;25.3
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;25.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;26.3
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;26.8
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;27.5
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;29.9
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;30.2
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;31.0
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;31.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;32.1
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;32.3
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;33.4
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;34.7
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;36.1
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kelmės r. sav.;Miestas;m²;37.1
1995;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;20.4
1996;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;21.8
1997;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;22.3
1998;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;23.8
1999;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;24.0
2000;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;25.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;25.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;25.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;24.8
2004;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;25.2
2005;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;25.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;26.5
2007;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;26.9
2008;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;26.9
2009;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;27.4
2010;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;28.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;29.3
2012;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;30.1
2013;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;30.6
2014;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;30.9
2015;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;31.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;32.7
2017;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;34.0
2018;Naudingasis plotas, tenkantis vienam gyventojui;Pakruojo r. sav.;Miestas;m²;34.4
1995;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;20.6
1996;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;20.7
1997;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;21.0
1998;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;22.9
1999;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;23.1
2000;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;23.3
2001;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;23.5
2002;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;23.7
2003;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;23.3
2004;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;23.9
2005;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;24.3
2006;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;24.6
2007;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;24.9
2008;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;24.0
2009;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;25.7
2010;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;26.9
2011;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;28.0
2012;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;28.5
2013;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;29.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;29.7
2015;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;30.1
2016;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;31.5
2017;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;32.4
2018;Naudingasis plotas, tenkantis vienam gyventojui;Radviliškio r. sav.;Miestas;m²;32.7
1995;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;18.1
1996;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;18.2
1997;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;18.4
1998;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;18.7
1999;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;18.7
2000;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;20.5
2001;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;20.8
2002;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;20.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;20.6
2004;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;21.2
2005;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;21.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;22.4
2007;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;23.0
2008;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;23.7
2009;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;25.6
2010;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;26.8
2011;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;27.6
2012;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;28.0
2013;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;28.2
2014;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;28.9
2015;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;29.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;30.3
2017;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;30.8
2018;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių m. sav.;Miestas;m²;31.0
1995;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;19.9
1996;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;20.2
1997;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;20.5
1998;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;22.1
1999;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;21.4
2000;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;23.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;23.5
2002;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;23.7
2003;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;23.2
2004;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;23.6
2005;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;24.0
2006;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;24.3
2007;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;24.6
2008;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;24.9
2009;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;25.7
2010;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;27.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;28.4
2012;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;28.9
2013;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;29.5
2014;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;31.5
2015;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;31.7
2016;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;32.2
2017;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;33.1
2018;Naudingasis plotas, tenkantis vienam gyventojui;Šiaulių r. sav.;Miestas;m²;33.2
1995;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;18.3
1996;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;18.4
1997;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;18.6
1998;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;18.9
1999;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;19.4
2000;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;20.9
2001;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;20.2
2002;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;20.1
2003;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;21.0
2004;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;23.1
2005;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;23.6
2006;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;24.2
2007;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;24.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;26.6
2009;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;29.1
2010;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;30.5
2011;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;31.2
2012;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;31.7
2013;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;31.9
2014;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;32.1
2015;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;32.8
2016;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;33.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;35.8
2018;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas;m²;36.7
1995;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;21.5
2001;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;19.9
2002;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;20.1
2003;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;20.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;22.3
2005;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;23.1
2006;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;23.6
2007;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;23.9
2008;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;26.2
2009;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;25.3
2010;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;26.1
2011;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;26.9
2012;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;27.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;27.5
2014;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;28.4
2015;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;29.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;31.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;33.9
2018;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas;m²;34.0
1995;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;18.8
1996;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;20.7
1997;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;22.0
1998;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;22.2
1999;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;23.9
2000;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;24.1
2001;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;21.3
2002;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;21.4
2003;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;22.3
2004;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;22.6
2005;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;23.2
2006;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;23.7
2007;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;24.0
2008;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;24.3
2009;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;24.5
2010;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;25.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;26.0
2012;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;25.7
2013;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;26.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;26.8
2015;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;27.3
2016;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;29.3
2017;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;30.7
2018;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas;m²;32.2
1995;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;20.2
1996;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.1
1997;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.4
1998;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.4
1999;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.5
2000;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;24.7
2001;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;19.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.1
2004;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;21.8
2005;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;22.5
2006;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas;m²;22.9
